MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_CARULLA,USERS_CARULLA,ORDERS_CARULLA,TOTAL_PRICE_USD_CARULLA,SOLD_UNITS_CARULLA,AVG_TICKET_CARULLA,MDOWN_AVG_CARULLA,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FRQUENCY_TURBO,AOV_CARULLA,BASKET_SIZE_CARULLA,FRQUENCY_CARULLA
2022-04-01,Bogotá,BEBIDAS SIN ALCOHOL,154,43625,79203,207597.41,182088,1.268091377,0.06902754984,140,13730,19243,63497.84,45394,1.697243956,0.0558710287,0.7471473812,2.62108014,2.299004,1.815542,3.29978901,2.358988,1.401529
2022-04-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,116,4307,7599,19761.88,17839,1.238170922,0.06853268205,99,1271,1656,5222.52,3997,1.565715358,0.05586928299,0.7908020544,2.60058955,2.347546,1.764337,3.15369565,2.413647,1.302911
2022-04-01,Costa,BEBIDAS SIN ALCOHOL,112,8043,16833,43524.96,39046,1.239510571,0.08927302156,102,1647,2094,5857.64,4140,1.575255948,0.05264525856,0.7868629682,2.58569239,2.31961,2.092876,2.79734479,1.977077,1.271403
2022-04-01,Costa,BEBIDAS SIN ALCOHOL,105,3008,5840,18934.8,15920,1.392362627,0.08647290484,94,1879,2756,9623.87,7588,1.561927629,0.04174112452,0.8914386308,3.24226027,2.726027,1.941489,3.49197025,2.753266,1.466738
2022-04-01,Medellín,BEBIDAS SIN ALCOHOL,120,21548,45301,124144.38,107917,1.300803945,0.06722645621,109,5442,7532,25082.04,17946,1.643187542,0.05507673437,0.7916344982,2.74043354,2.382221,2.10233,3.33006373,2.382634,1.38405
2022-05-01,Bogotá,BEBIDAS SIN ALCOHOL,214,45122,84422,251847.41,189028,1.493996082,0.02551235552,191,16612,24887,91864.37,61155,1.839423122,0.02778737523,0.8122090366,2.98319644,2.239085,1.870972,3.69125929,2.457307,1.498134
2022-05-01,Bogotá,BEBIDAS SIN ALCOHOL,72,730,1251,2873.5,2332,1.297843528,0.0266052438,63,468,622,1732.76,1275,1.520526285,0.02967592244,0.8535488936,2.29696243,1.864109,1.713699,2.78578778,2.049839,1.32906
2022-05-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,113,4828,8706,24613.31,19765,1.392089736,0.03787699202,101,1228,1614,4819.79,3845,1.47873126,0.03305441585,0.9414082019,2.82716632,2.270273,1.803231,2.98623916,2.38228,1.314332
2022-05-01,Costa,BEBIDAS SIN ALCOHOL,102,2980,5635,19991.53,15238,1.527168062,0.04445959217,96,1528,2348,7588,5838,1.538615426,0.01472882409,0.9925599576,3.54774268,2.70417,1.89094,3.23168654,2.486371,1.536649
2022-05-01,Costa,BEBIDAS SIN ALCOHOL,109,7985,16622,49646.79,38073,1.450524248,0.03622630509,101,1507,1918,4804.91,3959,1.379710453,0.02503573433,1.051325113,2.98681206,2.290519,2.081653,2.50516684,2.064129,1.272727
2022-05-01,Medellín,BEBIDAS SIN ALCOHOL,189,23423,50197,154201.68,120204,1.454298057,0.02706639349,171,6680,9812,36672.8,24237,1.795447414,0.01812445818,0.8099920084,3.0719302,2.394645,2.143065,3.73754586,2.470139,1.468862
2022-06-01,Bogotá,BEBIDAS SIN ALCOHOL,79,780,1330,3150.06,2573,1.319129441,0.03484403196,68,408,545,1626.97,1309,1.413747753,0.03337386182,0.933072706,2.36846617,1.934586,1.705128,2.98526606,2.401835,1.335784
2022-06-01,Bogotá,BEBIDAS SIN ALCOHOL,215,42423,80578,242488.19,177253,1.521434702,0.0250746584,196,14840,21679,80697.97,54732,1.808143691,0.03412173753,0.8414346214,3.00935975,2.199769,1.899394,3.72240279,2.524655,1.460849
2022-06-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,103,4677,8363,24480.82,19219,1.400803405,0.04983708985,87,1062,1346,3982,3172,1.46424047,0.03672233886,0.9566757877,2.92727729,2.298099,1.788112,2.95839525,2.356612,1.26742
2022-06-01,Costa,BEBIDAS SIN ALCOHOL,105,7796,16229,49507.58,37508,1.461303417,0.02641250192,96,1328,1732,4490.65,3783,1.358590951,0.05225625516,1.075602201,3.05056257,2.311171,2.081709,2.59275404,2.18418,1.304217
2022-06-01,Costa,BEBIDAS SIN ALCOHOL,99,3420,6388,22972.04,16826,1.564789501,0.03395313733,91,1611,2404,7793.36,5977,1.55984314,0.02165247905,1.003171063,3.59612398,2.634001,1.867836,3.24183028,2.486273,1.492241
2022-06-01,Medellín,BEBIDAS SIN ALCOHOL,194,22781,48555,150036.75,115570,1.452019683,0.02518510787,176,5737,8109,30141.89,19647,1.801448205,0.03669008451,0.8060291045,3.09003707,2.380187,2.131381,3.71709089,2.422863,1.413457
2022-07-01,Bogotá,BEBIDAS SIN ALCOHOL,81,914,1514,4089.65,3027,1.44683088,0.03153723088,69,419,531,1705.2,1249,1.515910835,0.03306219602,0.9544300672,2.70122193,1.999339,1.656455,3.21129944,2.352166,1.267303
2022-07-01,Bogotá,BEBIDAS SIN ALCOHOL,230,48821,95345,297729.94,202069,1.619852911,0.02529733001,203,14168,20145,80059.83,51040,1.922777571,0.04016537785,0.8424546527,3.12265919,2.119346,1.952951,3.9741787,2.533631,1.421866
2022-07-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,101,5824,10160,30459.61,22694,1.464574224,0.04023624357,87,1005,1304,3918.39,3113,1.45938247,0.04601813403,1.003557501,2.99799311,2.233661,1.744505,3.00490031,2.38727,1.297512
2022-07-01,Costa,BEBIDAS SIN ALCOHOL,103,4266,8152,31066.44,20825,1.673840639,0.02903019246,94,1679,2467,8985.8,6314,1.666568435,0.03387272317,1.00436358,3.81089794,2.554588,1.910924,3.64239968,2.559384,1.469327
2022-07-01,Costa,BEBIDAS SIN ALCOHOL,114,8960,19181,61622.17,42616,1.57648382,0.01962692528,101,1369,1723,5761.94,4144,1.564857566,0.07725490944,1.007429593,3.21266722,2.221782,2.140737,3.34413233,2.405107,1.258583
2022-07-01,Medellín,BEBIDAS SIN ALCOHOL,215,26884,58677,195328.82,138083,1.587782611,0.0178874614,186,6203,8692,35684.66,23120,1.838406516,0.03508537632,0.8636732942,3.32888219,2.353273,2.182599,4.10546019,2.659917,1.401257
2022-08-01,Bogotá,BEBIDAS SIN ALCOHOL,101,1053,1671,4758.8,3210,1.562993275,0.03676347289,84,523,698,2497.62,1570,1.848208443,0.05704513267,0.8456801943,2.84787552,1.921005,1.586895,3.57825215,2.249284,1.334608
2022-08-01,Bogotá,BEBIDAS SIN ALCOHOL,236,54918,108995,355607.96,235476,1.678297078,0.04187187204,210,14448,21008,86339.94,54695,1.943608648,0.04917197181,0.8634953748,3.26260801,2.160429,1.984686,4.10986005,2.603532,1.454042
2022-08-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,123,7109,12831,39707.17,28287,1.526517844,0.05952974284,110,1180,1522,5350.41,3437,1.822987382,0.05532208871,0.837371591,3.09462785,2.204583,1.804895,3.51538108,2.258213,1.289831
2022-08-01,Costa,BEBIDAS SIN ALCOHOL,137,10270,22176,70487.55,48658,1.578208667,0.04051478279,118,1626,2079,7342.66,4664,1.757138544,0.06208286932,0.8981697388,3.17855114,2.194174,2.159299,3.53182299,2.243386,1.278598
2022-08-01,Costa,BEBIDAS SIN ALCOHOL,129,4263,8082,30949.1,20751,1.673659109,0.04405552354,113,1728,2574,9638.55,6543,1.744977541,0.0461835846,0.9591293125,3.82938629,2.567558,1.895848,3.74458042,2.541958,1.489583
2022-08-01,Medellín,BEBIDAS SIN ALCOHOL,217,30089,67434,227306.77,157254,1.615340735,0.03707544279,191,6129,8628,35138.26,22867,1.855984863,0.04066225968,0.8703415463,3.3708036,2.331969,2.241151,4.07258461,2.650325,1.407734
2022-09-01,Bogotá,BEBIDAS SIN ALCOHOL,109,1049,1718,5413.04,3323,1.751378807,0.06199327336,95,597,786,3184.03,1848,2.04283338,0.06950326119,0.85732827,3.15077998,1.934226,1.63775,4.05092875,2.351145,1.316583
2022-09-01,Bogotá,BEBIDAS SIN ALCOHOL,240,58827,116846,398798.72,245941,1.798105161,0.0690615385,215,14657,20978,86240.78,54045,1.947109134,0.0514709186,0.9234742573,3.41302843,2.10483,1.986265,4.11101058,2.57627,1.431262
2022-09-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,129,7557,14117,46644.8,30427,1.679353934,0.08457468792,111,1203,1593,6160.6,3697,1.881794466,0.06589754026,0.8924215499,3.30415811,2.155345,1.868069,3.86729441,2.320778,1.32419
2022-09-01,Costa,BEBIDAS SIN ALCOHOL,145,10850,23732,79339.79,50607,1.704644937,0.0793780197,119,1673,2118,7214.07,4585,1.754321312,0.0744747883,0.9716834225,3.3431565,2.132437,2.187281,3.40607649,2.164778,1.265989
2022-09-01,Costa,BEBIDAS SIN ALCOHOL,134,4259,8655,32475.21,21081,1.71816469,0.06767981791,114,1505,2223,7837.45,5400,1.70576178,0.05800833811,1.007271185,3.75219064,2.435702,2.032167,3.52561853,2.42915,1.477076
2022-09-01,Medellín,BEBIDAS SIN ALCOHOL,218,29877,65749,246252.71,147618,1.834179513,0.06622672531,191,6666,8974,35289.25,23339,1.812085061,0.0491506372,1.012192834,3.74534533,2.245175,2.200656,3.93238801,2.600735,1.346235
2022-10-01,Bogotá,BEBIDAS SIN ALCOHOL,114,982,1526,4844.29,2996,1.768649487,0.06208061816,96,518,664,2530.73,1448,1.970807485,0.02602393044,0.8974237723,3.17450197,1.963303,1.553971,3.81134036,2.180723,1.281853
2022-10-01,Bogotá,BEBIDAS SIN ALCOHOL,239,63747,130401,442451.99,267402,1.825671839,0.06162157737,213,13182,18693,74164.74,47623,1.913349792,0.01900382674,0.9541756801,3.39301071,2.050613,2.045602,3.96751404,2.547638,1.41807
2022-10-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,135,8461,15880,51815.89,33147,1.714453381,0.07754091315,116,1118,1455,5586.06,3341,1.88686413,0.0232358657,0.9086257744,3.26296537,2.087343,1.876847,3.83921649,2.29622,1.301431
2022-10-01,Costa,BEBIDAS SIN ALCOHOL,139,4622,9619,36709.88,22286,1.824955273,0.05536256476,124,1857,2771,10818.86,6888,1.853731751,0.025596617,0.9844764606,3.81639256,2.316873,2.081134,3.90431613,2.485745,1.492192
2022-10-01,Costa,BEBIDAS SIN ALCOHOL,146,11643,26134,87904.59,54135,1.755808104,0.06793339098,121,1522,1920,6651.93,4101,1.847229088,0.02945043581,0.950509125,3.36361024,2.07144,2.24461,3.46454688,2.135938,1.261498
2022-10-01,Medellín,BEBIDAS SIN ALCOHOL,222,33823,77696,282012.29,173363,1.798281636,0.06499535711,201,5642,7740,31105.39,20314,1.829810801,0.02168938565,0.9827691667,3.62968866,2.231299,2.297135,4.01878424,2.624548,1.371854
2022-11-01,Bogotá,BEBIDAS SIN ALCOHOL,237,66495,136005,507934.01,298900,1.895018323,0.1506460271,211,13619,18969,80001.32,49294,1.992969021,0.08416478868,0.9508518711,3.73467159,2.197713,2.045342,4.21747694,2.598661,1.392834
2022-11-01,Bogotá,BEBIDAS SIN ALCOHOL,120,903,1541,5460.48,3360,1.818432218,0.1674380577,98,566,730,2920.32,1691,2.030077611,0.1007431021,0.8957451716,3.54346528,2.180402,1.706534,4.00043836,2.316438,1.289753
2022-11-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,141,8515,16234,57461.03,36223,1.74844181,0.1555503501,121,1158,1498,5932.83,3849,1.861341527,0.11538844,0.9393449749,3.53954848,2.231305,1.906518,3.96050067,2.569426,1.29361
2022-11-01,Costa,BEBIDAS SIN ALCOHOL,153,12268,28202,109206.88,66961,1.801016325,0.1669077453,126,1447,1807,7323.13,4409,1.879004632,0.1265273413,0.9584948828,3.87230977,2.374335,2.298826,4.05264527,2.439956,1.248791
2022-11-01,Costa,BEBIDAS SIN ALCOHOL,140,4904,10076,41549.39,24632,1.871279546,0.1498671743,121,1602,2404,10370.42,6518,1.908885861,0.08539982605,0.9802993383,4.12359964,2.444621,2.054649,4.31381864,2.711314,1.500624
2022-11-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,14,17,17,41.21,35,1.297386364,0,14,137,175,591.77,332,2.079921875,0.1203088371,0.6237668728,2.42411765,2.058824,1,3.38154286,1.897143,1.277372
2022-11-01,Medellín,BEBIDAS SIN ALCOHOL,217,36955,83760,342964.52,197745,1.930636693,0.1366013557,195,5799,7876,35956.49,21628,1.969112639,0.08939454911,0.9804602615,4.09460984,2.360852,2.26654,4.56532377,2.746064,1.358165
2022-12-01,Bogotá,BEBIDAS SIN ALCOHOL,117,963,1651,6304.01,3651,1.953235775,0.1389953369,96,589,759,3523.9,1993,2.100005703,0.1035100634,0.930109748,3.818298,2.211387,1.714434,4.6428195,2.625823,1.288625
2022-12-01,Bogotá,BEBIDAS SIN ALCOHOL,242,71970,149255,574857.82,343304,1.869164183,0.1777541903,211,13065,17724,80829.71,48328,2.023024807,0.09036035406,0.9239452608,3.85151466,2.300117,2.07385,4.5604666,2.726698,1.356602
2022-12-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,145,11289,21563,79514.1,50419,1.748494003,0.1800017656,122,1311,1703,7536.61,4685,1.956048823,0.1186916755,0.8938907777,3.68752493,2.338218,1.910089,4.42549031,2.751028,1.299008
2022-12-01,Costa,BEBIDAS SIN ALCOHOL,155,14182,33451,135871.02,82257,1.835480828,0.1981214379,128,1657,2050,9566.85,5224,2.014125004,0.1190056022,0.9113043255,4.06179247,2.45903,2.358694,4.6667561,2.548293,1.237176
2022-12-01,Costa,BEBIDAS SIN ALCOHOL,146,6282,13267,58548.18,35640,1.854232139,0.1782829582,122,1981,3000,13470.31,8692,1.88137918,0.108012592,0.98557067,4.41306852,2.686365,2.111907,4.49010333,2.897333,1.514387
2022-12-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,62,265,339,917.93,749,1.365736209,0.03080504476,51,378,489,1901.07,1097,1.9502347,0.1253891258,0.7002932567,2.70775811,2.20944,1.279245,3.88766871,2.243354,1.293651
2022-12-01,Medellín,BEBIDAS SIN ALCOHOL,220,41454,97836,413548.3,237017,1.936020634,0.1720231224,194,5604,7458,36272.51,20997,2.032489006,0.09535156752,0.9525368298,4.22695429,2.422595,2.36011,4.86357066,2.815366,1.330835
2023-01-01,Bogotá,BEBIDAS SIN ALCOHOL,228,37563,55226,191113.4,115181,1.83225833,0.07257489178,198,5349,6191,24329.41,15737,1.943795477,0.04373946562,0.9426188875,3.4605693,2.08563,1.470223,3.92980294,2.541916,1.157413
2023-01-01,Bogotá,BEBIDAS SIN ALCOHOL,106,510,671,2266,1359,1.833824159,0.06514658882,67,202,239,1016.45,563,2.088092307,0.043242625,0.8782294506,3.37704918,2.025335,1.315686,4.25292887,2.355649,1.183168
2023-01-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,143,5418,7851,25084.67,16227,1.696452296,0.07107712401,104,495,552,2205.91,1421,1.927850059,0.04755381221,0.8799710786,3.19509234,2.06687,1.449059,3.99621377,2.574275,1.115152
2023-01-01,Costa,BEBIDAS SIN ALCOHOL,152,7816,12408,42087.87,26143,1.765243817,0.07291530121,102,499,555,1915.04,1188,1.822987932,0.05406441742,0.9683244666,3.39199468,2.106947,1.587513,3.45052252,2.140541,1.112224
2023-01-01,Costa,BEBIDAS SIN ALCOHOL,141,3921,5785,24435.43,14905,1.847928813,0.07246413814,121,949,1171,4492.97,3312,1.667309067,0.04368803027,1.108330093,4.22392913,2.576491,1.475389,3.83686593,2.828352,1.23393
2023-01-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,65,196,236,765.2,553,1.518213319,0.02404674091,45,176,202,693.45,402,1.874367486,0.04504700864,0.8099870119,3.24237288,2.34322,1.204082,3.43292079,1.990099,1.147727
2023-01-01,Medellín,BEBIDAS SIN ALCOHOL,206,23146,38209,144019.27,84627,1.877631636,0.06486230786,174,2334,2644,11183.3,7048,1.929861181,0.04226317913,0.9729361134,3.76924991,2.214845,1.650782,4.22968986,2.665658,1.132819
2023-02-01,Bogotá,BEBIDAS SIN ALCOHOL,114,1006,1842,6427,3715,1.894626578,0.06030464656,94,441,592,2391.05,1376,2.132947123,0.02761399578,0.888267017,3.48914224,2.01683,1.831014,4.03893581,2.324324,1.342404
2023-02-01,Bogotá,BEBIDAS SIN ALCOHOL,231,67692,143511,518390.54,299117,1.910567824,0.06842948561,209,11244,15412,62985.04,38627,2.031352586,0.02356236183,0.9405397357,3.61220074,2.084279,2.120059,4.08675318,2.506294,1.370687
2023-02-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,140,8990,17872,59900.62,36577,1.783668034,0.06663238783,121,929,1189,4531.95,2852,1.953931837,0.03191336375,0.9128609302,3.35164615,2.046609,1.987987,3.81156434,2.398654,1.279871
2023-02-01,Costa,BEBIDAS SIN ALCOHOL,150,12935,29170,105486.18,59423,1.909757499,0.06147620783,122,1060,1300,4576.91,2861,1.787306012,0.03681809066,1.068511764,3.61625574,2.037127,2.255122,3.5207,2.200769,1.226415
2023-02-01,Costa,BEBIDAS SIN ALCOHOL,145,4929,10372,42400.86,24253,1.939224928,0.05689829095,125,1326,1995,7709.19,5072,1.888510623,0.02359135562,1.026854127,4.08801196,2.338315,2.104281,3.86425564,2.542356,1.504525
2023-02-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,79,444,655,1993.41,1419,1.555204813,0.01971432782,66,329,430,1636.13,859,2.206266981,0.01993434638,0.7049032718,3.04337405,2.166412,1.475225,3.80495349,1.997674,1.306991
2023-02-01,Medellín,BEBIDAS SIN ALCOHOL,210,37329,90429,356745.31,198911,1.965546066,0.06315948639,191,4386,5785,25464.46,14849,2.07402368,0.02773612809,0.9476970223,3.94503212,2.199637,2.422487,4.40180812,2.566811,1.318969
2023-03-01,Bogotá,BEBIDAS SIN ALCOHOL,115,1141,2028,6844.3,4068,1.846303387,0.09597026497,96,571,802,3119.55,1801,2.088513217,0.07309658301,0.8840276289,3.37490138,2.005917,1.777388,3.88971322,2.245636,1.404553
2023-03-01,Bogotá,BEBIDAS SIN ALCOHOL,228,73674,161481,575160.38,329877,1.926778676,0.0902391306,202,12131,16627,68791.42,41534,2.031173668,0.06601142197,0.9486036109,3.56178362,2.042822,2.191832,4.13733205,2.497985,1.370621
2023-03-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,141,9724,19541,66519.08,39985,1.811194957,0.09875770675,119,1051,1327,5088.38,3109,1.95977457,0.09158068516,0.9241853551,3.40407758,2.046211,2.009564,3.83449887,2.342879,1.262607
2023-03-01,Costa,BEBIDAS SIN ALCOHOL,145,5466,11757,48517.07,27653,1.94709292,0.0851333339,127,1377,2149,8789.37,5636,1.856303175,0.05344569277,1.048908899,4.12665391,2.352046,2.150933,4.08998139,2.622615,1.560639
2023-03-01,Costa,BEBIDAS SIN ALCOHOL,148,13136,31161,111694.34,63513,1.898936705,0.08984713552,118,1265,1569,5336.26,3380,1.795018979,0.1010479219,1.057892272,3.58442733,2.038221,2.372183,3.401058,2.154238,1.240316
2023-03-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,94,500,771,2324.41,1635,1.608060482,0.02489395176,75,391,539,2162.42,1061,2.210042185,0.08588343334,0.7276152884,3.01479896,2.120623,1.542,4.01191095,1.96846,1.378517
2023-03-01,Medellín,BEBIDAS SIN ALCOHOL,209,38637,95889,371507.96,209499,1.948901731,0.08464911585,187,4737,6206,27305.78,16196,2.051740746,0.07154478836,0.9498771879,3.87435431,2.184807,2.481792,4.3999001,2.609733,1.310112
2023-04-01,Bogotá,BEBIDAS SIN ALCOHOL,124,1228,2211,7288.29,4353,1.841316743,0.09343366041,100,533,712,2826.76,1693,2.001898782,0.07347698796,0.9197851361,3.2963772,1.968792,1.800489,3.97016854,2.377809,1.335835
2023-04-01,Bogotá,BEBIDAS SIN ALCOHOL,223,77055,162551,562013.43,325850,1.904116613,0.09243791656,193,11793,15954,62432.45,39355,1.942143745,0.06827664499,0.9804200218,3.45745907,2.004602,2.109545,3.9132788,2.466779,1.352836
2023-04-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,143,11887,22758,74416.02,44026,1.821839982,0.09784426495,119,1216,1513,5377.74,3521,1.822157588,0.07529654207,0.9998256981,3.269884,1.934529,1.914528,3.55435558,2.327165,1.244243
2023-04-01,Costa,BEBIDAS SIN ALCOHOL,150,15543,35493,122950.28,69685,1.895493016,0.0884378337,122,1315,1630,5157.88,3348,1.726862457,0.06941948183,1.097651412,3.46407123,1.963345,2.283536,3.16434356,2.053988,1.239544
2023-04-01,Costa,BEBIDAS SIN ALCOHOL,146,6287,13301,53155.55,30705,1.943484546,0.08793753384,125,1771,2716,10450.03,6569,1.865872897,0.05043664447,1.041595357,3.99635742,2.308473,2.115635,3.847581,2.41863,1.533597
2023-04-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,103,837,1409,3932.6,2834,1.543588413,0.02832487341,80,502,756,2550.87,1477,1.897204205,0.06010542953,0.8136121609,2.79105749,2.011356,1.683393,3.37416667,1.953704,1.505976
2023-04-01,Medellín,BEBIDAS SIN ALCOHOL,209,40872,97472,370990,208145,1.961794529,0.08752777147,181,5034,6550,25417.13,16344,1.861333992,0.07289274665,1.053972332,3.80611868,2.135434,2.384811,3.88047786,2.495267,1.301152
2023-05-01,Bogotá,BEBIDAS SIN ALCOHOL,115,1251,2368,7398.83,4752,1.704037898,0.106132602,90,470,677,2722.18,1612,2.053064956,0.04703728407,0.8299970699,3.12450591,2.006757,1.892886,4.02094535,2.381093,1.440426
2023-05-01,Bogotá,BEBIDAS SIN ALCOHOL,221,81733,178994,581656.6,359286,1.785819796,0.08544543369,192,12444,17521,64325.32,42772,1.840526433,0.04953765604,0.970276636,3.24958714,2.007252,2.189984,3.67132698,2.441185,1.407988
2023-05-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,141,12676,25428,77820.95,50047,1.683316564,0.1005675899,116,1141,1483,5182.28,3483,1.747658832,0.052928247,0.9631837362,3.06044321,1.968185,2.005996,3.49445718,2.348618,1.299737
2023-05-01,Costa,BEBIDAS SIN ALCOHOL,150,16662,39652,128320.98,79606,1.743149341,0.0917689411,113,1365,1671,5414.42,3457,1.693112638,0.06193982465,1.029553086,3.23617926,2.007616,2.379786,3.24022741,2.068821,1.224176
2023-05-01,Costa,BEBIDAS SIN ALCOHOL,149,6300,13826,52382.95,31334,1.843155405,0.08499936241,123,1634,2532,8913.55,5778,1.746080758,0.03543560167,1.055595737,3.78872776,2.26631,2.194603,3.5203594,2.281991,1.549572
2023-05-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,110,815,1387,3938.6,2867,1.549783796,0.02512278206,90,424,646,2374.97,1347,1.926505672,0.04501042197,0.8044532744,2.83965393,2.067051,1.70184,3.67642415,2.085139,1.523585
2023-05-01,Medellín,BEBIDAS SIN ALCOHOL,204,44152,109733,395270.85,235668,1.840884169,0.08051359811,181,5366,7295,27233.02,18065,1.782784658,0.04835331095,1.032589191,3.60211468,2.147649,2.485346,3.73310761,2.476354,1.359486
2023-06-01,Bogotá,BEBIDAS SIN ALCOHOL,228,80390,175982,568372.03,345441,1.808909824,0.06698188931,194,11307,15559,58251.62,37050,1.917340153,0.03693843546,0.943447526,3.22971685,1.962934,2.189103,3.74391799,2.381258,1.37605
2023-06-01,Bogotá,BEBIDAS SIN ALCOHOL,130,1187,2167,6725.91,4224,1.737888939,0.07379316087,108,515,719,3113.4,1839,2.118176512,0.0415928252,0.8204646445,3.10378865,1.949239,1.825611,4.33018081,2.557719,1.396117
2023-06-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,141,12961,26264,80373.92,50902,1.69573481,0.07331413088,113,1125,1469,5232.63,3281,1.84966589,0.04306657197,0.9167789812,3.0602315,1.93809,2.026387,3.5620354,2.233492,1.305778
2023-06-01,Costa,BEBIDAS SIN ALCOHOL,148,7064,15841,57598.56,34067,1.842203263,0.06984836889,131,1768,2677,9875.09,6432,1.794490331,0.03184800117,1.02658857,3.63604318,2.150559,2.242497,3.6888644,2.40269,1.51414
2023-06-01,Costa,BEBIDAS SIN ALCOHOL,155,16542,40402,132549.01,79328,1.79267096,0.06988875271,121,1239,1542,5177.31,3313,1.7688457,0.0472555606,1.013469383,3.28075368,1.963467,2.442389,3.35752918,2.148508,1.244552
2023-06-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,110,859,1448,4139.66,2855,1.586528491,0.01945396072,86,407,626,2344.93,1295,2.046479361,0.04038916804,0.7752477361,2.85888122,1.971685,1.685681,3.74589457,2.06869,1.538084
2023-06-01,Medellín,BEBIDAS SIN ALCOHOL,207,43895,110729,389299.14,232051,1.833748049,0.066111871,185,4477,5829,22679.42,14396,1.908049565,0.03878884572,0.9610589177,3.51578304,2.095666,2.522588,3.89079087,2.46972,1.301988
2023-07-01,Bogotá,BEBIDAS SIN ALCOHOL,229,83423,182819,579244.01,360799,1.772389713,0.07730864027,193,10821,14729,56346.55,35431,1.963273642,0.04165395393,0.9027726317,3.16840159,1.973531,2.19147,3.82555163,2.405527,1.36115
2023-07-01,Bogotá,BEBIDAS SIN ALCOHOL,136,1270,2355,7474.3,4595,1.762277381,0.08864527984,106,473,655,2625.71,1455,2.197087869,0.0442657248,0.8020969055,3.17380042,1.951168,1.854331,4.00871756,2.221374,1.384778
2023-07-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,141,14122,29024,87120.37,56937,1.656150564,0.08760573752,117,1103,1452,5481.07,3259,1.916590365,0.04765549054,0.8641129547,3.00166655,1.961721,2.055233,3.7748416,2.24449,1.31641
2023-07-01,Costa,BEBIDAS SIN ALCOHOL,156,17393,42765,139849.06,85121,1.772902713,0.07822178309,120,1242,1521,4749.93,3337,1.724868901,0.05371122871,1.027847804,3.27017561,1.990436,2.458748,3.12289941,2.193951,1.224638
2023-07-01,Costa,BEBIDAS SIN ALCOHOL,149,7583,17159,62405.14,38035,1.804381116,0.07319466578,124,1914,2857,10420.62,6761,1.814634023,0.0497060537,0.9943498766,3.63687511,2.216621,2.262825,3.64739937,2.366468,1.492685
2023-07-01,Expansión - Centro,BEBIDAS SIN ALCOHOL,117,941,1653,4570.93,3292,1.518947142,0.01669158272,85,444,682,2627.07,1442,2.045968512,0.05406193024,0.7424098333,2.76523291,1.991531,1.756642,3.8520088,2.11437,1.536036
2023-07-01,Medellín,BEBIDAS SIN ALCOHOL,205,46562,120163,421200.96,251299,1.831846261,0.073676013,182,4880,6368,26977.04,16324,2.008977157,0.04696609729,0.9118303086,3.50524671,2.091318,2.58071,4.23634422,2.563442,1.304918
2023-08-01,Bogotá,BEBIDAS SIN ALCOHOL,230,80997,178809,586915.29,351997,1.836673439,0.05390818183,195,11552,15926,61184.85,37587,1.995515296,0.02860520567,0.9204005814,3.28235877,1.968564,2.2076,3.84182155,2.360103,1.378636
2023-08-01,Bogotá,BEBIDAS SIN ALCOHOL,132,1358,2608,8331.36,5053,1.76828473,0.06274995632,102,500,695,2840.08,1626,2.100976862,0.04105346584,0.8416488361,3.19453988,1.9375,1.920471,4.08644604,2.339568,1.39
2023-08-01,Cali y Bucaramanga,BEBIDAS SIN ALCOHOL,143,12955,26330,82622.75,52719,1.697818004,0.06067453173,125,1309,1675,6015.29,3539,1.940017166,0.03793552276,0.8751561758,3.13797,2.002241,2.03242,3.59121791,2.112836,1.279603
