MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_SUPER,USERS_SUPER,ORDERS_SUPER,TOTAL_PRICE_USD_SUPER,SOLD_UNITS_SUPER,AVG_TICKET_SUPER,MDOWN_AVG_SUPER,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FREQUENCY_TURBO,AOV_SUPER,BASKET_SIZE_SUPER,FREQUENCY_SUPER
2024-10-01,Bogotá,VINOS,158,12557,19938,296946.49,26844,11.21979212,0.07025802905,139,2664,3290,71056.81,5105,13.88858459,0.2317995547,0.8078427326,14.89349433,1.346374,1.5878,21.59781459,1.551672,1.234985
2024-10-01,Cali y Bucaramanga,VINOS,72,433,587,8166.48,738,11.05099731,0.07600395553,43,101,113,1886.78,157,11.9262125,0.1842608236,0.9266141545,13.91223169,1.25724,1.355658,16.69716814,1.389381,1.118812
2024-10-01,Cali y Bucaramanga,VINOS,109,1465,2289,34243.68,3118,11.15317858,0.06553174603,79,454,548,11289.06,830,13.61629132,0.1984094021,0.8191054613,14.96010485,1.362167,1.562457,20.60047445,1.514599,1.207048
2024-10-01,Costa,VINOS,111,1806,2680,38369.95,3634,10.69408407,0.06721499434,72,242,271,5689.63,424,13.53598247,0.2068546457,0.7900486048,14.31714552,1.35597,1.483942,20.99494465,1.564576,1.119835
2024-10-01,Costa,VINOS,84,851,1293,26379.77,1955,13.42534998,0.07431659901,59,243,308,8129,509,15.67995279,0.2305339704,0.8562111224,20.40198763,1.511988,1.519389,26.39285714,1.652597,1.26749
2024-10-01,Expansión -  Costa,VINOS,27,56,76,1166.1,88,12.60922078,0.0618287002,24,123,144,2880.02,207,13.70457237,0.2344799722,0.9200740045,15.34342105,1.157895,1.357143,20.00013889,1.4375,1.170732
2024-10-01,Expansión - Centro,VINOS,22,37,39,622.12,44,14.436875,0.1287461296,10,16,16,203.29,16,12.705625,0.2613512264,1.136258547,15.95179487,1.128205,1.054054,12.705625,1,1
2024-10-01,Expansión - Centro,VINOS,28,61,75,1358.66,89,15.27450617,0.1505922684,10,21,21,349.58,24,14.70380952,0.2167764579,1.038812843,18.11546667,1.186667,1.229508,16.64666667,1.142857,1
2024-10-01,Expansión - Centro,VINOS,44,97,152,2076.88,192,11.05966258,0.05552981585,34,83,110,1550.78,153,10.29548023,0.1489370215,1.074225032,13.66368421,1.263158,1.56701,14.098,1.390909,1.325301
2024-10-01,Expansión - Centro,VINOS,23,42,65,1334.71,86,15.63359155,0.1521193547,11,22,25,341.38,25,13.6552,0.2320541353,1.144881917,20.534,1.323077,1.547619,13.6552,1,1.136364
2024-10-01,Expansión - Costa,VINOS,32,84,111,2160.85,154,13.91502193,0.08078268642,9,17,20,514.86,36,13.94708333,0.2225753551,0.9977012109,19.46711712,1.387387,1.321429,25.743,1.8,1.176471
2024-10-01,Medellín,VINOS,191,6241,10231,146548.33,14204,10.49330401,0.06076653785,164,1606,1994,41317.86,3351,12.52681673,0.1863334362,0.8376672415,14.32394976,1.38833,1.639321,20.72109328,1.680542,1.241594
2024-11-01,Bogotá,VINOS,93,283,400,6737.88,585,12.06076905,0.1115964109,48,102,116,2795.97,200,14.07761642,0.2335421082,0.8567337461,16.8447,1.4625,1.413428,24.10318966,1.724138,1.137255
2024-11-01,Bogotá,VINOS,179,15012,23649,382049.27,32857,11.79347968,0.1111284073,155,2826,3508,83378.38,6150,13.88997816,0.2570309009,0.8490639475,16.15498626,1.389361,1.57534,23.76806727,1.753136,1.241331
2024-11-01,Cali y Bucaramanga,VINOS,88,499,729,11050.34,974,11.44983397,0.1095778659,49,112,138,2214.53,175,12.54440394,0.2126183918,0.9127443625,15.15821674,1.336077,1.460922,16.04731884,1.268116,1.232143
2024-11-01,Cali y Bucaramanga,VINOS,125,1628,2504,40756.91,3511,11.61505631,0.1059135859,95,560,675,13291.65,1046,12.74704991,0.2631000116,0.9111956406,16.27672125,1.402157,1.538084,19.69133333,1.54963,1.205357
2024-11-01,Costa,VINOS,127,2051,3101,47646.87,4313,11.12992595,0.09166811697,79,293,350,8822.57,633,13.76780406,0.2564434967,0.8084024077,15.36500161,1.390842,1.511945,25.20734286,1.808571,1.194539
2024-11-01,Costa,VINOS,96,983,1444,30805.9,2174,14.24141941,0.1309547145,78,271,337,9013.88,565,16.22241586,0.2254149486,0.877885238,21.33372576,1.50554,1.468973,26.7474184,1.676558,1.243542
2024-11-01,Expansión -  Costa,VINOS,38,80,118,2398.5,156,14.58402554,0.1577763889,30,103,123,2636.01,181,14.49135072,0.2601152386,1.006395181,20.32627119,1.322034,1.475,21.43097561,1.471545,1.194175
2024-11-01,Expansión - Centro,VINOS,36,71,94,1688.38,122,13.59928105,0.1446130464,12,15,21,366.06,27,13.17560606,0.1774932033,1.032156015,17.96148936,1.297872,1.323944,17.43142857,1.285714,1.4
2024-11-01,Expansión - Centro,VINOS,31,75,86,1819.5,119,15.35019504,0.1648721704,13,17,21,347.45,25,13.8723913,0.1348331683,1.106528406,21.15697674,1.383721,1.146667,16.5452381,1.190476,1.235294
2024-11-01,Expansión - Centro,VINOS,33,45,48,1285.36,80,15.59784483,0.173322786,12,20,22,399.64,29,14.04101449,0.2200280339,1.11087734,26.77833333,1.666667,1.066667,18.16545455,1.318182,1.1
2024-11-01,Expansión - Centro,VINOS,54,140,182,2648.52,246,10.65526515,0.1078488484,40,116,140,1984.46,189,10.81610731,0.1730674979,0.9851293862,14.55230769,1.351648,1.3,14.17471429,1.35,1.206897
2024-11-01,Expansión - Costa,VINOS,37,124,152,3008.7,201,15.0943949,0.1612090102,10,20,22,365.88,28,13.30113636,0.2768084828,1.13481995,19.79407895,1.322368,1.225806,16.63090909,1.272727,1.1
2024-11-01,Medellín,VINOS,227,7201,11620,183012.1,16744,11.18196181,0.099301463,197,1787,2278,50724.36,4092,12.61443808,0.2221109073,0.8864415316,15.74975043,1.440964,1.613665,22.26705882,1.796313,1.274762
2024-12-01,Bogotá,VINOS,202,18083,26224,497362.63,37509,13.38621517,0.1444721517,183,4426,5321,123514.26,9602,13.3636795,0.2186558121,1.001686337,18.96593311,1.430331,1.450202,23.21260289,1.804548,1.202214
2024-12-01,Bogotá,VINOS,87,275,363,7373.68,563,13.431533,0.1535000003,54,142,163,3927.12,287,13.68300282,0.2211675594,0.9816217369,20.31316804,1.550964,1.32,24.09276074,1.760736,1.147887
2024-12-01,Cali y Bucaramanga,VINOS,140,2558,3590,67957.56,5276,13.07172625,0.1427217179,106,856,970,20786.21,1609,12.94040056,0.1945886579,1.010148502,18.92968245,1.469638,1.40344,21.42908247,1.658763,1.133178
2024-12-01,Cali y Bucaramanga,VINOS,115,972,1276,22649.06,1755,12.99174162,0.1481011672,67,255,280,5465.86,421,13.43394192,0.1862416975,0.9670833548,17.75004702,1.375392,1.312757,19.52092857,1.503571,1.098039
2024-12-01,Costa,VINOS,113,1665,2312,55684.45,3663,15.10660305,0.1668691462,87,416,493,14324.4,874,16.14561516,0.2417704095,0.9356474131,24.08496972,1.584343,1.388589,29.05557809,1.772819,1.185096
2024-12-01,Costa,VINOS,138,3310,4748,86136.57,7088,12.37300356,0.1301853906,108,549,625,15336.27,1089,14.34872818,0.234652686,0.8623066385,18.14165333,1.492839,1.434441,24.538032,1.7424,1.138434
2024-12-01,Expansión -  Costa,VINOS,62,214,275,5538.54,368,14.72361929,0.2066308574,44,211,236,6135.06,390,15.52804744,0.259779662,0.9481951516,20.14014545,1.338182,1.285047,25.99601695,1.652542,1.118483
2024-12-01,Expansión - Centro,VINOS,43,97,114,2401.24,153,16.09855191,0.2317303393,24,60,67,1587.6,111,14.57747945,0.2462601073,1.104343996,21.06350877,1.342105,1.175258,23.69552239,1.656716,1.116667
2024-12-01,Expansión - Centro,VINOS,64,197,255,3834.27,322,11.80491515,0.1344126041,44,168,214,3623.74,316,11.36249926,0.1881991992,1.038936495,15.03635294,1.262745,1.294416,16.93336449,1.476636,1.27381
2024-12-01,Expansión - Centro,VINOS,40,192,223,4812.89,293,16.22638435,0.2066438915,19,54,56,1117.81,82,14.11621552,0.2130288858,1.149485451,21.58246637,1.313901,1.161458,19.96089286,1.464286,1.037037
2024-12-01,Expansión - Centro,VINOS,46,123,149,3130.02,199,15.7227673,0.2204463278,15,36,45,970.77,64,14.49125,0.2685384024,1.08498351,21.00684564,1.33557,1.211382,21.57266667,1.422222,1.25
2024-12-01,Expansión - Costa,VINOS,59,233,300,6420.13,415,15.49043125,0.2001717635,21,50,53,1051.2,81,12.64274242,0.2006701908,1.225242968,21.40043333,1.383333,1.287554,19.83396226,1.528302,1.06
2024-12-01,Medellín,VINOS,252,8611,13154,244882.3,19772,12.57285434,0.1317765032,212,2178,2654,59005.09,4838,12.57220779,0.2117571058,1.000051427,18.6165653,1.503117,1.527581,22.23251319,1.822909,1.218549
2025-01-01,Bogotá,VINOS,70,169,229,3532.16,299,12.07659836,0.09676414247,34,64,70,1604.52,114,14.37540541,0.1808439924,0.8400874981,15.42427948,1.305677,1.35503,22.92171429,1.628571,1.09375
2025-01-01,Bogotá,VINOS,195,9986,15281,237827.54,20288,11.96310087,0.08488836021,172,2436,3058,69132.58,5235,13.56418744,0.198017518,0.8819622204,15.56361102,1.327662,1.530242,22.6071223,1.711903,1.255337
2025-01-01,Cali y Bucaramanga,VINOS,120,1477,2250,33321.27,3178,10.74801198,0.07553537694,79,361,418,7493.95,592,12.43061298,0.1446893146,0.8646405454,14.80945333,1.412444,1.523358,17.92811005,1.416268,1.157895
2025-01-01,Cali y Bucaramanga,VINOS,89,411,593,8547.68,755,11.35600794,0.0660315589,33,78,85,1398.2,112,12.47448718,0.1599925141,0.9103386595,14.41430017,1.273187,1.442822,16.44941176,1.317647,1.089744
2025-01-01,Costa,VINOS,115,1070,1641,33359.31,2452,13.51802784,0.08367013503,68,217,272,6829.62,443,15.33463797,0.1901521353,0.8815355059,20.32864717,1.494211,1.533645,25.10889706,1.628676,1.253456
2025-01-01,Costa,VINOS,123,1847,2872,42923.88,4027,10.79176513,0.07663038183,62,202,219,4744.31,338,14.54857391,0.1986053782,0.7417747742,14.94564067,1.402159,1.554954,21.66351598,1.543379,1.084158
2025-01-01,Expansión -  Costa,VINOS,44,77,122,2163.65,157,13.29266667,0.1666835009,31,107,126,2485.26,183,13.69951389,0.2521545796,0.9703020687,17.73483607,1.286885,1.584416,19.72428571,1.452381,1.17757
2025-01-01,Expansión - Centro,VINOS,39,73,108,1935.13,132,14.63010025,0.1264805584,14,15,19,343.54,27,13.00152174,0.2132058637,1.125260608,17.91787037,1.222222,1.479452,18.08105263,1.421053,1.266667
2025-01-01,Expansión - Centro,VINOS,32,44,62,1260,86,14.4140625,0.1548632469,11,15,19,314.87,24,12.94106061,0.2422771513,1.113823893,20.32258065,1.387097,1.409091,16.57210526,1.263158,1.266667
2025-01-01,Expansión - Centro,VINOS,25,54,67,1331.29,87,15.10834459,0.1655318092,9,8,11,161.21,11,14.65545455,0.20448153,1.030902491,19.87,1.298507,1.240741,14.65545455,1,1.375
2025-01-01,Expansión - Centro,VINOS,57,118,178,2629.45,233,11.53819303,0.09361625844,39,76,96,1650.7,135,11.97857823,0.1638011427,0.9632356031,14.77219101,1.308989,1.508475,17.19479167,1.40625,1.263158
2025-01-01,Expansión - Costa,VINOS,39,119,148,3077.53,208,14.24967532,0.1436800099,9,13,13,211.28,15,15.32923077,0.2347047586,0.9295753674,20.79412162,1.405405,1.243697,16.25230769,1.153846,1
2025-01-01,Medellín,VINOS,246,5771,9592,150466.45,13612,11.25164644,0.07259430779,189,1141,1419,29641.19,2413,12.49930368,0.1644407721,0.9001818603,15.68666076,1.419099,1.662104,20.88878788,1.700493,1.243646
2025-02-01,Bogotá,VINOS,182,12186,18836,329256.01,25445,13.06908318,0.1432405296,160,1897,2263,52022.3,3464,15.28056657,0.2057930222,0.8552747781,17.48014494,1.350871,1.545708,22.9882015,1.530711,1.192936
2025-02-01,Bogotá,VINOS,73,167,225,3740.55,287,13.17374833,0.15184135,42,71,90,2570.28,169,14.94412461,0.2180809038,0.8815336241,16.62466667,1.275556,1.347305,28.55866667,1.877778,1.267606
2025-02-01,Cali y Bucaramanga,VINOS,131,1614,2476,39821.11,3455,11.62318852,0.1200044464,89,401,470,8387.65,679,12.12665805,0.1393529107,0.9584824168,16.08283926,1.395396,1.534077,17.84606383,1.444681,1.17207
2025-02-01,Cali y Bucaramanga,VINOS,90,474,662,10268.17,859,11.97050802,0.1377268911,30,69,79,1577.93,110,14.22838153,0.2032044882,0.8413119927,15.51083082,1.297583,1.396624,19.97379747,1.392405,1.144928
2025-02-01,Costa,VINOS,107,956,1369,27604.67,2013,13.84607807,0.1303062039,64,199,252,6964.25,419,16.62301051,0.2161657025,0.8329464789,20.16411249,1.470416,1.432008,27.6359127,1.662698,1.266332
2025-02-01,Costa,VINOS,130,1781,2739,43024.85,3765,11.40814424,0.1123919844,77,194,219,4686.33,338,14.16499291,0.1962481769,0.8053759231,15.70823293,1.374589,1.5379,21.39876712,1.543379,1.128866
2025-02-01,Expansión -  Costa,VINOS,44,76,113,2164.12,151,14.20515504,0.2249034807,27,76,82,1568.58,106,14.63274225,0.2274238272,0.970778737,19.15150442,1.336283,1.486842,19.12902439,1.292683,1.078947
2025-02-01,Expansión - Centro,VINOS,40,57,92,1656.01,116,14.39266667,0.2195900568,13,15,18,287.78,20,14.36894737,0.2000168974,1.001650733,18.0001087,1.26087,1.614035,15.98777778,1.111111,1.2
2025-02-01,Expansión - Centro,VINOS,29,44,54,1360.15,93,14.70346561,0.1870763687,9,16,19,307.69,23,13.61958333,0.2676195366,1.079582631,25.18796296,1.722222,1.227273,16.19421053,1.210526,1.1875
2025-02-01,Expansión - Centro,VINOS,35,77,101,2317.37,154,15.08379794,0.1819978789,13,16,18,333.9,23,14.65157895,0.1353980539,1.029499823,22.94425743,1.524752,1.311688,18.55,1.277778,1.125
2025-02-01,Expansión - Centro,VINOS,64,133,179,2769.58,228,12.36573351,0.1341672716,37,86,101,1604.86,141,11.35385802,0.1783360693,1.089121731,15.47251397,1.273743,1.345865,15.88970297,1.39604,1.174419
2025-02-01,Expansión - Costa,VINOS,46,100,138,3174.34,204,15.71253941,0.1788393095,9,12,13,284.17,17,17.19642857,0.2035459991,0.9137094571,23.00246377,1.478261,1.38,21.85923077,1.307692,1.083333
2025-02-01,Medellín,VINOS,249,6597,10793,180974.99,15556,11.74545899,0.1009183177,201,1264,1545,34475.7,2668,13.15765599,0.1622440785,0.8926710801,16.76781154,1.441305,1.636047,22.31436893,1.726861,1.22231
